battery_id,cycle_number,time_min,voltage_v,current_a,capacity_ah,state_of_health,temp_c
B0005,42,18.421,4.1517,-2.0,0.40936,0.9649,24.83
B0005,42,19.299,4.14,-2.0,0.42886,0.9649,24.37
B0005,42,20.176,4.1561,-2.0,0.44835,0.9649,22.79
B0005,42,21.053,4.1584,-2.0,0.46784,0.9649,24.42
B0005,42,21.93,4.1465,-2.0,0.48734,0.9649,23.94
B0005,42,22.807,4.1528,-2.0,0.50683,0.9649,24.08
B0005,42,23.685,4.1527,-2.0,0.52633,0.9649,23.08
B0005,42,24.562,4.1508,-2.0,0.54582,0.9649,22.59
B0005,42,25.439,4.1494,-2.0,0.56531,0.9649,23.1
B0005,42,26.316,4.1463,-2.0,0.58481,0.9649,25.24
B0005,42,27.193,4.1554,-2.0,0.6043,0.9649,24.61
B0005,42,28.071,4.1445,-2.0,0.62379,0.9649,23.68
B0005,42,28.948,4.156,-2.0,0.64329,0.9649,24.14
B0005,42,29.825,4.1616,-2.0,0.66278,0.9649,24.39
B0005,42,30.702,4.1509,-2.0,0.68227,0.9649,23.69
B0005,42,31.58,4.1506,-2.0,0.70177,0.9649,23.85
B0005,42,32.457,4.1534,-2.0,0.72126,0.9649,24.96
B0005,42,33.334,4.1459,-2.0,0.74075,0.9649,22.67
B0005,42,34.211,4.1407,-2.0,0.76025,0.9649,24.51
B0005,42,35.088,4.1443,-2.0,0.77974,0.9649,21.85
B0005,42,35.966,4.1517,-2.0,0.79923,0.9649,26.49
B0005,42,36.843,4.1496,-2.0,0.81873,0.9649,24.84
B0005,42,37.72,4.1499,-2.0,0.83822,0.9649,23.9
B0005,42,38.597,4.1539,-2.0,0.85772,0.9649,23.71
B0005,42,39.474,4.1505,-2.0,0.87721,0.9649,24.32
B0005,42,40.352,4.1455,-2.0,0.8967,0.9649,24.99
B0005,42,41.229,4.1476,-2.0,0.9162,0.9649,23.24
B0005,42,42.106,4.1507,-2.0,0.93569,0.9649,23.1
B0005,42,42.983,4.1475,-2.0,0.95518,0.9649,23.99
B0005,42,43.86,4.1519,-2.0,0.97468,0.9649,24.47
B0005,42,44.738,4.1452,-2.0,0.99417,0.9649,24.82
B0005,42,45.615,4.1507,-2.0,1.01366,0.9649,24.56
B0005,42,46.492,4.1418,-2.0,1.03316,0.9649,22.69
B0005,42,47.369,4.1338,-2.0,1.05265,0.9649,23.69
B0005,42,48.246,4.1325,-2.0,1.07214,0.9649,23.81
B0005,42,49.124,4.1312,-2.0,1.09164,0.9649,24.53
B0005,42,50.001,4.1244,-2.0,1.11113,0.9649,24.49
B0005,42,50.878,4.117,-2.0,1.13062,0.9649,22.02
B0005,42,51.755,4.1015,-2.0,1.15012,0.9649,23.86
B0005,42,52.633,4.0863,-2.0,1.16961,0.9649,24.6
B0005,42,53.51,4.0821,-2.0,1.18911,0.9649,25.22
B0005,42,54.387,4.0503,-2.0,1.2086,0.9649,25.49
B0005,42,55.264,4.0225,-2.0,1.22809,0.9649,23.66
B0005,42,56.141,3.9812,-2.0,1.24759,0.9649,23.7
B0005,42,57.019,3.9355,-2.0,1.26708,0.9649,24.17
B0005,42,57.896,3.8806,-2.0,1.28657,0.9649,24.0
B0005,42,58.773,3.8126,-2.0,1.30607,0.9649,25.19
B0005,42,59.65,3.7335,-2.0,1.32556,0.9649,22.52
B0005,42,60.527,3.6228,-2.0,1.34505,0.9649,24.93
B0005,42,61.405,3.5257,-2.0,1.36455,0.9649,23.78
B0005,42,62.282,3.4169,-2.0,1.38404,0.9649,22.2
B0005,42,63.159,3.3128,-2.0,1.40353,0.9649,24.76
B0005,42,64.036,3.1961,-2.0,1.42303,0.9649,21.41
B0005,42,64.913,3.0909,-2.0,1.44252,0.9649,24.39
B0005,42,65.791,2.9899,-2.0,1.46201,0.9649,24.18
B0005,42,66.668,2.9121,-2.0,1.48151,0.9649,24.58
B0005,42,67.545,2.8398,-2.0,1.501,0.9649,23.03
B0005,42,68.422,2.7842,-2.0,1.5205,0.9649,23.84
B0005,42,69.299,2.7282,-2.0,1.53999,0.9649,23.07
B0005,42,70.177,2.6861,-2.0,1.55948,0.9649,23.12
B0005,42,71.054,2.6557,-2.0,1.57898,0.9649,25.71
B0005,42,71.931,2.6248,-2.0,1.59847,0.9649,22.39
B0005,42,72.808,2.6197,-2.0,1.61796,0.9649,23.79
B0005,42,73.686,2.5942,-2.0,1.63746,0.9649,25.04
B0005,42,74.563,2.5831,-2.0,1.65695,0.9649,25.83
B0005,42,75.44,2.5808,-2.0,1.67644,0.9649,23.51
B0005,42,76.317,2.5815,-2.0,1.69594,0.9649,23.39
B0005,42,77.194,2.5694,-2.0,1.71543,0.9649,24.3
B0005,42,78.072,2.5684,-2.0,1.73492,0.9649,25.56
B0005,42,78.949,2.5591,-2.0,1.75442,0.9649,23.25
B0005,42,79.826,2.5591,-2.0,1.77391,0.9649,23.32
B0005,42,80.703,2.5652,-2.0,1.7934,0.9649,24.14
B0005,42,81.58,2.552,-2.0,1.8129,0.9649,24.18
B0005,42,82.458,2.5462,-2.0,1.83239,0.9649,23.03
B0005,42,83.335,2.5582,-2.0,1.85189,0.9649,23.34
B0005,42,84.212,2.5464,-2.0,1.87138,0.9649,24.54
B0005,42,85.089,2.5572,-2.0,1.89087,0.9649,24.72
B0005,42,85.966,2.5559,-2.0,1.91037,0.9649,23.24
B0005,42,86.844,2.5436,-2.0,1.92986,0.9649,25.5
B0005,84,0.0,4.1484,-2.0,0.0,0.9311,23.75
B0005,84,0.846,4.1566,-2.0,0.01881,0.9311,24.56
B0005,84,1.693,4.1523,-2.0,0.03762,0.9311,26.17
B0005,84,2.539,4.1468,-2.0,0.05643,0.9311,24.93
B0005,84,3.386,4.1503,-2.0,0.07524,0.9311,24.27
B0005,84,4.232,4.1576,-2.0,0.09405,0.9311,24.51
B0005,84,5.079,4.1527,-2.0,0.11286,0.9311,25.07
B0005,84,5.925,4.1482,-2.0,0.13167,0.9311,23.16
B0005,84,6.772,4.1448,-2.0,0.15048,0.9311,22.03
B0005,84,7.618,4.1603,-2.0,0.16929,0.9311,22.9
B0005,84,8.464,4.1489,-2.0,0.1881,0.9311,23.72
B0005,84,9.311,4.1515,-2.0,0.20691,0.9311,24.82
B0005,84,10.157,4.1543,-2.0,0.22572,0.9311,23.42
B0005,84,11.004,4.1492,-2.0,0.24453,0.9311,24.28
B0005,84,11.85,4.1488,-2.0,0.26334,0.9311,25.61
B0005,84,12.697,4.1525,-2.0,0.28215,0.9311,24.73
B0005,84,13.543,4.1533,-2.0,0.30096,0.9311,25.17
B0005,84,14.39,4.1509,-2.0,0.31977,0.9311,22.7
B0005,84,15.236,4.152,-2.0,0.33858,0.9311,23.35
B0005,84,16.082,4.1474,-2.0,0.35739,0.9311,24.59
B0005,84,16.929,4.1562,-2.0,0.3762,0.9311,24.02
B0005,84,17.775,4.1515,-2.0,0.39501,0.9311,25.7
B0005,84,18.622,4.1512,-2.0,0.41382,0.9311,26.6
B0005,84,19.468,4.1528,-2.0,0.43263,0.9311,22.24
B0005,84,20.315,4.1538,-2.0,0.45144,0.9311,24.38
B0005,84,21.161,4.1564,-2.0,0.47025,0.9311,24.67
B0005,84,22.008,4.1493,-2.0,0.48906,0.9311,22.78
B0005,84,22.854,4.1489,-2.0,0.50787,0.9311,23.15
B0005,84,23.7,4.1471,-2.0,0.52668,0.9311,24.59
B0005,84,24.547,4.1583,-2.0,0.54549,0.9311,24.39
B0005,84,25.393,4.144,-2.0,0.5643,0.9311,24.44
B0005,84,26.24,4.1559,-2.0,0.58311,0.9311,23.39
B0005,84,27.086,4.1492,-2.0,0.60192,0.9311,24.01
B0005,84,27.933,4.1459,-2.0,0.62073,0.9311,24.65
B0005,84,28.779,4.1492,-2.0,0.63954,0.9311,24.42
B0005,84,29.626,4.1453,-2.0,0.65835,0.9311,23.56
B0005,84,30.472,4.1533,-2.0,0.67716,0.9311,23.63
B0005,84,31.318,4.1582,-2.0,0.69597,0.9311,23.6
B0005,84,32.165,4.1506,-2.0,0.71478,0.9311,24.93
B0005,84,33.011,4.1423,-2.0,0.73359,0.9311,22.24
B0005,84,33.858,4.1415,-2.0,0.7524,0.9311,25.26
B0005,84,34.704,4.1462,-2.0,0.77121,0.9311,26.56
B0005,84,35.551,4.1458,-2.0,0.79002,0.9311,24.18
B0005,84,36.397,4.1559,-2.0,0.80883,0.9311,26.01
B0005,84,37.244,4.1579,-2.0,0.82764,0.9311,25.21
B0005,84,38.09,4.1521,-2.0,0.84644,0.9311,24.59
B0005,84,38.936,4.1499,-2.0,0.86525,0.9311,23.45
B0005,84,39.783,4.1408,-2.0,0.88406,0.9311,24.0
B0005,84,40.629,4.1425,-2.0,0.90287,0.9311,23.55
B0005,84,41.476,4.1449,-2.0,0.92168,0.9311,24.96
B0005,84,42.322,4.1393,-2.0,0.94049,0.9311,25.48
B0005,84,43.169,4.1299,-2.0,0.9593,0.9311,23.81
B0005,84,44.015,4.1278,-2.0,0.97811,0.9311,22.13
B0005,84,44.862,4.1255,-2.0,0.99692,0.9311,23.88
B0005,84,45.708,4.1265,-2.0,1.01573,0.9311,24.63
B0005,84,46.554,4.1049,-2.0,1.03454,0.9311,25.85
B0005,84,47.401,4.1047,-2.0,1.05335,0.9311,24.58
B0005,84,48.247,4.0829,-2.0,1.07216,0.9311,23.04
B0005,84,49.094,4.0636,-2.0,1.09097,0.9311,25.09
B0005,84,49.94,4.0516,-2.0,1.10978,0.9311,25.54
B0005,84,50.787,4.0105,-2.0,1.12859,0.9311,22.88
B0005,84,51.633,3.9775,-2.0,1.1474,0.9311,22.23
B0005,84,52.48,3.9341,-2.0,1.16621,0.9311,23.85
B0005,84,53.326,3.8767,-2.0,1.18502,0.9311,22.41
B0005,84,54.172,3.8182,-2.0,1.20383,0.9311,23.47
B0005,84,55.019,3.736,-2.0,1.22264,0.9311,21.13
B0005,84,55.865,3.658,-2.0,1.24145,0.9311,25.77
B0005,84,56.712,3.5741,-2.0,1.26026,0.9311,23.54
B0005,84,57.558,3.4637,-2.0,1.27907,0.9311,24.47
B0005,84,58.405,3.3588,-2.0,1.29788,0.9311,24.3
B0005,84,59.251,3.2643,-2.0,1.31669,0.9311,25.23
B0005,84,60.098,3.1596,-2.0,1.3355,0.9311,23.8
B0005,84,60.944,3.0613,-2.0,1.35431,0.9311,23.17
B0005,84,61.79,2.9784,-2.0,1.37312,0.9311,24.37
B0005,84,62.637,2.9076,-2.0,1.39193,0.9311,23.2
B0005,84,63.483,2.8444,-2.0,1.41074,0.9311,23.73
B0005,84,64.33,2.7807,-2.0,1.42955,0.9311,23.25
B0005,84,65.176,2.7221,-2.0,1.44836,0.9311,24.88
B0005,84,66.023,2.6996,-2.0,1.46717,0.9311,23.72
B0005,84,66.869,2.6654,-2.0,1.48598,0.9311,24.52
B0005,84,67.716,2.6324,-2.0,1.50479,0.9311,23.47
B0005,84,68.562,2.6245,-2.0,1.5236,0.9311,22.75
B0005,84,69.408,2.6064,-2.0,1.54241,0.9311,22.64
B0005,84,70.255,2.5951,-2.0,1.56122,0.9311,23.96
B0005,84,71.101,2.5751,-2.0,1.58003,0.9311,25.16
B0005,84,71.948,2.5721,-2.0,1.59884,0.9311,23.19
B0005,84,72.794,2.5709,-2.0,1.61765,0.9311,25.15
B0005,84,73.641,2.5603,-2.0,1.63646,0.9311,24.06
B0005,84,74.487,2.5641,-2.0,1.65527,0.9311,24.69
B0005,84,75.334,2.5601,-2.0,1.67408,0.9311,23.63
B0005,84,76.18,2.553,-2.0,1.69289,0.9311,24.09
B0005,84,77.026,2.5501,-2.0,1.7117,0.9311,21.08
B0005,84,77.873,2.5564,-2.0,1.73051,0.9311,24.9
B0005,84,78.719,2.5415,-2.0,1.74932,0.9311,22.99
B0005,84,79.566,2.5556,-2.0,1.76813,0.9311,26.06
B0005,84,80.412,2.5521,-2.0,1.78694,0.9311,23.27
B0005,84,81.259,2.5506,-2.0,1.80575,0.9311,25.37
B0005,84,82.105,2.5479,-2.0,1.82456,0.9311,23.2
B0005,84,82.952,2.5485,-2.0,1.84337,0.9311,23.05
B0005,84,83.798,2.5513,-2.0,1.86218,0.9311,25.62
B0005,126,0.0,4.1516,-2.0,0.0,0.8984,23.75
B0005,126,0.817,4.1485,-2.0,0.01815,0.8984,22.44
B0005,126,1.634,4.1544,-2.0,0.0363,0.8984,23.92
B0005,126,2.45,4.1491,-2.0,0.05445,0.8984,27.19
B0005,126,3.267,4.1515,-2.0,0.0726,0.8984,23.25
B0005,126,4.084,4.1479,-2.0,0.09075,0.8984,25.15
B0005,126,4.901,4.1506,-2.0,0.1089,0.8984,22.56
B0005,126,5.717,4.1546,-2.0,0.12705,0.8984,23.33
B0005,126,6.534,4.1594,-2.0,0.1452,0.8984,25.08
B0005,126,7.351,4.1478,-2.0,0.16335,0.8984,25.28
B0005,126,8.168,4.1503,-2.0,0.1815,0.8984,24.85
B0005,126,8.984,4.1524,-2.0,0.19965,0.8984,23.15
B0005,126,9.801,4.1468,-2.0,0.2178,0.8984,25.03
B0005,126,10.618,4.1483,-2.0,0.23595,0.8984,23.6
B0005,126,11.435,4.1452,-2.0,0.2541,0.8984,24.42
B0005,126,12.251,4.1603,-2.0,0.27225,0.8984,22.93
B0005,126,13.068,4.1501,-2.0,0.2904,0.8984,25.41
B0005,126,13.885,4.1496,-2.0,0.30855,0.8984,24.45
B0005,126,14.702,4.1447,-2.0,0.3267,0.8984,24.43
B0005,126,15.518,4.149,-2.0,0.34485,0.8984,24.99
B0005,126,16.335,4.1559,-2.0,0.363,0.8984,26.59
B0005,126,17.152,4.1529,-2.0,0.38115,0.8984,24.33
B0005,126,17.969,4.1509,-2.0,0.3993,0.8984,23.65
B0005,126,18.785,4.1516,-2.0,0.41746,0.8984,23.7
B0005,126,19.602,4.1508,-2.0,0.43561,0.8984,25.32
B0005,126,20.419,4.1449,-2.0,0.45376,0.8984,25.14
B0005,126,21.236,4.1565,-2.0,0.47191,0.8984,23.88
B0005,126,22.053,4.1393,-2.0,0.49006,0.8984,23.39
B0005,126,22.869,4.1563,-2.0,0.50821,0.8984,23.98
B0005,126,23.686,4.1448,-2.0,0.52636,0.8984,23.5
B0005,126,24.503,4.154,-2.0,0.54451,0.8984,24.55
B0005,126,25.32,4.1485,-2.0,0.56266,0.8984,23.63
B0005,126,26.136,4.1477,-2.0,0.58081,0.8984,23.08
B0005,126,26.953,4.1576,-2.0,0.59896,0.8984,23.68
B0005,126,27.77,4.1555,-2.0,0.61711,0.8984,25.52
B0005,126,28.587,4.1542,-2.0,0.63526,0.8984,23.57
B0005,126,29.403,4.151,-2.0,0.65341,0.8984,23.98
B0005,126,30.22,4.1442,-2.0,0.67156,0.8984,24.32
B0005,126,31.037,4.1425,-2.0,0.68971,0.8984,25.19
B0005,126,31.854,4.1456,-2.0,0.70786,0.8984,24.2
B0005,126,32.67,4.1488,-2.0,0.72601,0.8984,23.74
B0005,126,33.487,4.1496,-2.0,0.74416,0.8984,23.53
B0005,126,34.304,4.1502,-2.0,0.76231,0.8984,22.65
B0005,126,35.121,4.1453,-2.0,0.78046,0.8984,25.94
B0005,126,35.937,4.1382,-2.0,0.79861,0.8984,23.32
B0005,126,36.754,4.1439,-2.0,0.81676,0.8984,24.18
B0005,126,37.571,4.1408,-2.0,0.83491,0.8984,24.49
B0005,126,38.388,4.1393,-2.0,0.85306,0.8984,25.11
B0005,126,39.204,4.1344,-2.0,0.87121,0.8984,23.76
B0005,126,40.021,4.131,-2.0,0.88936,0.8984,25.9
B0005,126,40.838,4.121,-2.0,0.90751,0.8984,23.03
B0005,126,41.655,4.1197,-2.0,0.92566,0.8984,23.88
B0005,126,42.472,4.0938,-2.0,0.94381,0.8984,24.85
B0005,126,43.288,4.0902,-2.0,0.96196,0.8984,23.91
B0005,126,44.105,4.0797,-2.0,0.98011,0.8984,24.19
B0005,126,44.922,4.0631,-2.0,0.99826,0.8984,23.56
B0005,126,45.739,4.0393,-2.0,1.01641,0.8984,23.74
B0005,126,46.555,4.0123,-2.0,1.03456,0.8984,24.62
B0005,126,47.372,3.9697,-2.0,1.05271,0.8984,25.09
B0005,126,48.189,3.9305,-2.0,1.07086,0.8984,24.81
B0005,126,49.006,3.8859,-2.0,1.08901,0.8984,25.84
B0005,126,49.822,3.8253,-2.0,1.10716,0.8984,23.65
B0005,126,50.639,3.7598,-2.0,1.12531,0.8984,23.7
B0005,126,51.456,3.6887,-2.0,1.14346,0.8984,22.38
B0005,126,52.273,3.5964,-2.0,1.16161,0.8984,22.93
B0005,126,53.089,3.5168,-2.0,1.17976,0.8984,25.71
B0005,126,53.906,3.4175,-2.0,1.19791,0.8984,23.83
B0005,126,54.723,3.3224,-2.0,1.21606,0.8984,25.16
B0005,126,55.54,3.2222,-2.0,1.23421,0.8984,24.24
B0005,126,56.356,3.14,-2.0,1.25237,0.8984,24.5
B0005,126,57.173,3.05,-2.0,1.27052,0.8984,25.0
B0005,126,57.99,2.957,-2.0,1.28867,0.8984,24.68
B0005,126,58.807,2.897,-2.0,1.30682,0.8984,22.17
B0005,126,59.623,2.8415,-2.0,1.32497,0.8984,25.37
B0005,126,60.44,2.7857,-2.0,1.34312,0.8984,24.95
B0005,126,61.257,2.75,-2.0,1.36127,0.8984,25.31
B0005,126,62.074,2.7131,-2.0,1.37942,0.8984,24.74
B0005,126,62.891,2.6747,-2.0,1.39757,0.8984,22.4
B0005,126,63.707,2.6482,-2.0,1.41572,0.8984,23.16
B0005,126,64.524,2.6401,-2.0,1.43387,0.8984,23.82
B0005,126,65.341,2.6136,-2.0,1.45202,0.8984,24.55
B0005,126,66.158,2.6002,-2.0,1.47017,0.8984,25.7
B0005,126,66.974,2.5864,-2.0,1.48832,0.8984,24.19
B0005,126,67.791,2.5775,-2.0,1.50647,0.8984,22.68
B0005,126,68.608,2.5716,-2.0,1.52462,0.8984,23.96
B0005,126,69.425,2.5673,-2.0,1.54277,0.8984,23.31
B0005,126,70.241,2.5583,-2.0,1.56092,0.8984,23.92
B0005,126,71.058,2.5546,-2.0,1.57907,0.8984,24.76
B0005,126,71.875,2.5599,-2.0,1.59722,0.8984,22.54
B0005,126,72.692,2.556,-2.0,1.61537,0.8984,23.25
B0005,126,73.508,2.5575,-2.0,1.63352,0.8984,25.34
B0005,126,74.325,2.5453,-2.0,1.65167,0.8984,24.12
B0005,126,75.142,2.5529,-2.0,1.66982,0.8984,24.67
B0005,126,75.959,2.5539,-2.0,1.68797,0.8984,23.25
B0005,126,76.775,2.5507,-2.0,1.70612,0.8984,23.2
B0005,126,77.592,2.5572,-2.0,1.72427,0.8984,24.02
B0005,126,78.409,2.5609,-2.0,1.74242,0.8984,23.94
B0005,126,79.226,2.5476,-2.0,1.76057,0.8984,22.49
B0005,126,80.042,2.5418,-2.0,1.77872,0.8984,22.42
B0005,126,80.859,2.552,-2.0,1.79687,0.8984,24.51
B0005,168,0.0,4.1421,-2.0,0.0,0.8669,24.9
B0005,168,0.788,4.1476,-2.0,0.01751,0.8669,24.15
B0005,168,1.576,4.1581,-2.0,0.03503,0.8669,24.9
B0005,168,2.364,4.1487,-2.0,0.05254,0.8669,23.11
B0005,168,3.152,4.1392,-2.0,0.07005,0.8669,23.28
B0005,168,3.941,4.1489,-2.0,0.08757,0.8669,23.01
B0005,168,4.729,4.1493,-2.0,0.10508,0.8669,24.08
B0005,168,5.517,4.1489,-2.0,0.1226,0.8669,23.35
B0005,168,6.305,4.1508,-2.0,0.14011,0.8669,24.44
B0005,168,7.093,4.1445,-2.0,0.15762,0.8669,25.41
